who_region,variable,mid_cf,mid_sq,mid_av,lo_cf,lo_sq,lo_av,hi_cf,hi_sq,hi_av,sq_txt,cf_txt,av_txt
EMR,rslt_bcg_cost,0,217.429136717277,-217.429136717277,0,134.193140186759,-330.931203677293,0,330.931203677293,-134.193140186759,    217 (134 to 331),      0 (0 to 0),   -217 (-331 to -134)
EMR,rslt_bcg_doses,0,73.407307255,-73.407307255,0,73.407307255,-73.407307255,0,73.407307255,-73.407307255,     73 (73 to 73),      0 (0 to 0),    -73 (-73 to -73)
EMR,rslt_cost,10.4763846198513,220.750400583635,-210.274015963783,4.49770057487261,137.653851751604,-323.889862509383,19.2026320509802,333.790005215429,-127.345109495324,    221 (138 to 334),     10 (4.5 to 19),   -210 (-324 to -127)
EMR,rslt_health,2368.10265330175,2369.08488706129,-0.982233759540518,2366.4247837152,2368.55729277575,-2.23551141081773,2369.30300522878,2369.54044829125,-0.226473824599929,"   2,370 (2,370 to 2,370)","   2,370 (2,370 to 2,370)",     -0.98 (-2.2 to -0.23)
EMR,rslt_hosp_tbm,6471.5267701925,1329.31352998278,5142.21324020972,1098.62625643134,381.086857039987,587.897527049976,21605.3421250172,2851.9557669259,19507.9462955618,"   1,330 (381 to 2,850)","   6,470 (1,100 to 21,600)","   5,140 (588 to 19,500)"
EMR,rslt_inc,140707.277691845,60276.7460849743,80430.5316068711,40683.6134654858,21571.8350999308,18221.974384723,279468.785351585,105128.678935003,184452.344972831,"  60,300 (21,600 to 105,000)"," 141,000 (40,700 to 279,000)","  80,400 (18,200 to 184,000)"
EMR,rslt_ly_tb,2.09552085266552,0.898175619513729,1.19734523315179,0.573493461270574,0.303020608003127,0.262291570484577,4.20926099843824,1.593107998833,2.78259068490797,      0.9 (0.3 to 1.6),      2.1 (0.57 to 4.2),      1.2 (0.26 to 2.8)
EMR,rslt_ly_tbm,0.0748364637447319,0.015328394218553,0.059508069526179,0.0126939573604937,0.00438845464990079,0.00680505525679261,0.250483430215526,0.0329971188352272,0.226842690950832,      0.015 (0.00439 to 0.033),      0.075 (0.013 to 0.25),      0.06 (0.00681 to 0.23)
EMR,rslt_ly_tbn,2020684.38892079,882847.225295176,1137837.16362562,555661.897294912,298848.3177108,246410.927820844,4074436.49240791,1563749.17245907,2687140.6437614," 883,000 (299,000 to 1,560,000)","2,020,000 (556,000 to 4,070,000)","1,140,000 (246,000 to 2,690,000)"
EMR,rslt_tb_deaths,24814.8769420327,10642.4439364687,14172.433005564,8058.92780909253,4461.93260408335,3474.15795488907,48956.3357626944,18046.1646773344,32496.5417094798,"  10,600 (4,460 to 18,000)","  24,800 (8,060 to 49,000)","  14,200 (3,470 to 32,500)"
EMR,rslt_tb_seq,115344.218012925,49330.3888218648,66013.8291910607,31661.9237529515,16768.3199400142,14488.2491664983,231267.832112989,87245.2566032368,153249.883043735,"  49,300 (16,800 to 87,200)"," 115,000 (31,700 to 231,000)","  66,000 (14,500 to 153,000)"
EMR,rslt_tbm_deaths,4183.52388439283,972.158615918898,3211.36526847393,893.725889841353,368.710625740879,442.247108735247,13404.1495440538,1908.81645929474,11888.3200907293,"    972 (369 to 1,910)","   4,180 (894 to 13,400)","   3,210 (442 to 11,900)"
EMR,rslt_tbminc,9430.03678246077,2055.59119405495,7374.44558840582,1818.1574005655,696.548569654604,941.845409350757,30918.3662749674,4215.11520590237,27667.6028551561,"   2,060 (697 to 4,220)","   9,430 (1,820 to 30,900)","   7,370 (942 to 27,700)"
EMR,rslt_tbmseq,5222.46857721875,1073.10895928163,4149.35961793712,887.098828574729,308.232870832373,473.586885444197,17476.7994620683,2304.54823320836,15832.5228535971,"   1,070 (308 to 2,300)","   5,220 (887 to 17,500)","   4,150 (474 to 15,800)"
EMR,rslt_tbmsev_seq,1749.8049361289,359.262803207437,1390.54213292146,262.030761059294,89.3018502246532,141.697300556295,6420.97725107518,914.78738202654,5708.96949916526,    359 (89 to 915),"   1,750 (262 to 6,420)","   1,390 (142 to 5,710)"
